code,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,boormeester,modified,grondwaterstand,broId,geoLatitude,geoLongitude
"BRKW004_G","2021-03-29T22:00:00.000Z","10.24","181033.027","415762.432","26175197","2377","2702","26175245","2021-03-30T14:52:00.000Z","Veldwerker","2021-04-30T12:25:23.000Z","2.41","","",""
"BRKW003_G","2021-03-29T22:00:00.000Z","9.133","181051.426","415711.275","26175197","2377","2702","26175230","2021-03-30T14:52:00.000Z","Veldwerker","2021-04-30T12:25:02.000Z","1.265","","",""
"LAVE005_G","2021-03-29T22:00:00.000Z","10.286","179724.85","414947.657","26175197","2377","2702","26175213","2021-03-30T14:52:00.000Z","Veldwerker","2021-04-30T12:24:14.000Z","1.815","","",""
"LAVE003_G","2021-03-29T22:00:00.000Z","9.989","179729.633","414770","26175197","2377","2692","26175198","2021-03-30T14:52:00.000Z","Veldwerker","2021-04-30T12:23:54.000Z","1.24","","",""
"B4","2021-03-28T22:00:00.000Z","9.924","166069.067","400202.938","26164780","2377","2692","26164870","2021-03-30T07:01:00.000Z","Veldwerker","2021-03-30T10:54:56.000Z","","","",""
"B3","2021-03-28T22:00:00.000Z","9.864","166005.11","400174.244","26164780","2377","2692","26164861","2021-03-30T07:01:00.000Z","Veldwerker","2021-03-30T10:54:14.000Z","","","",""
"B 5","2021-03-28T22:00:00.000Z","10.001","165962.211","400233.413","26164780","2377","2692","26164846","2021-03-30T07:01:00.000Z","Veldwerker","2021-04-27T17:14:55.000Z","","","",""
"ZIJT003_G","2021-03-28T22:00:00.000Z","10.11","165964.077","400265.993","26164780","2377","2692","26164835","2021-03-30T07:01:00.000Z","Veldwerker","2022-11-08T18:38:45.000Z","","","",""
"ZIJT002_G","2021-03-28T22:00:00.000Z","10.012","165990.296","400206.618","26164780","2377","2692","26164822","2021-03-30T07:01:00.000Z","Veldwerker","2022-11-17T10:19:48.000Z","","","",""
"B2","2021-03-28T22:00:00.000Z","10.132","165913.195","400141.693","26164780","2377","2692","26164809","2021-03-30T07:01:00.000Z","Veldwerker","2021-03-30T10:53:31.000Z","","","",""
"B1","2021-03-28T22:00:00.000Z","10.218","165838.016","400224.297","26164780","2377","2692","26164800","2021-03-30T07:01:00.000Z","Veldwerker","2021-03-30T10:53:17.000Z","","","",""
"ZIJT001_G","2021-03-28T22:00:00.000Z","10.146","165877.772","400197.728","26164780","2377","2692","26164781","2021-03-30T07:01:00.000Z","Veldwerker","2022-11-08T18:38:59.000Z","","","",""
"Boring 4","2021-03-23T23:00:00.000Z","24.176","251869.986","471146.413","26115921","2377","2692","26116055","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:08:49.000Z","0.5","","",""
"Boring 8","2021-03-23T23:00:00.000Z","25.79","251992","470870","26115921","2377","2562","26116040","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:11:01.000Z","1.9","","",""
"Boring 7","2021-03-23T23:00:00.000Z","25.002","251916.235","470876.7","26115921","2377","2562","26116031","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:10:32.000Z","","","",""
"Boring 6","2021-03-23T23:00:00.000Z","25.162","251903.768","470968.297","26115921","2377","2562","26116018","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:10:02.000Z","1.15","","",""
"Boring 5","2021-03-23T23:00:00.000Z","24.653","251954.026","471048.796","26115921","2377","2562","26115991","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:16:24.000Z","0.88","","",""
"Boring 3","2021-03-23T23:00:00.000Z","23.975","251857.333","471188.398","26115921","2377","2692","26115968","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:08:04.000Z","0.32","","",""
"Boring 2","2021-03-23T23:00:00.000Z","23.96","251857.315","471296.562","26115921","2377","2692","26115943","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:07:33.000Z","0.63","","",""
"Boring 1","2021-03-23T23:00:00.000Z","23.911","251854.1","471371.153","26115921","2377","2692","26115922","2021-03-26T09:18:00.000Z","Veldwerker","2021-03-31T12:07:03.000Z","0.55","","",""
"VOSS002_G","2021-03-24T23:00:00.000Z","8.802","164427","468761","26113387","2377","2562","26113493","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T23:02:27.000Z","","","",""
"Boring 4","2021-03-24T23:00:00.000Z","9.069","164622","468806","26113387","2377","2562","26113484","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:11:52.000Z","1.1","","",""
"Boring 2","2021-03-24T23:00:00.000Z","10.093","164776","468754","26113387","2377","2562","26113465","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:09:24.000Z","1.55","","",""
"Boring 5","2021-03-24T23:00:00.000Z","9.859","164479.485","468611.426","26113387","2377","2562","26113442","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:36:44.000Z","2.25","","",""
"Boring 1","2021-03-24T23:00:00.000Z","10.361","164601.36","468443.826","26113387","2377","2562","26113423","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:08:42.000Z","2.3","","",""
"Boring 3","2021-03-24T23:00:00.000Z","9.219","164632.431","468609.484","26113387","2377","2592","26113410","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:09:56.000Z","1.1","","",""
"VOSS001_G","2021-03-24T23:00:00.000Z","10.053","164679","468642","26113387","2377","2562","26113388","2021-03-26T06:07:00.000Z","Veldwerker","2021-03-26T08:12:57.000Z","2.45","","",""
"SlUI001_G","2021-03-15T23:00:00.000Z","16.56","132881.23","389361.091","25964472","2382","2562","25964602","2021-03-17T20:53:00.000Z","Veldwerker","2022-12-07T07:20:16.000Z","0.91","","",""
"SlUI002_2_G","2021-03-15T23:00:00.000Z","16.91","132758.06","389285.551","25964472","2382","2562","25964577","2021-03-17T20:53:00.000Z","Veldwerker","2022-12-07T07:20:34.000Z","1.16","","",""
"SlUI003_G","2021-03-15T23:00:00.000Z","16.4247","132616.04","389193.275","25964472","2382","2562","25964559","2021-03-17T20:53:00.000Z","Veldwerker","2022-12-07T07:20:45.000Z","1.1","","",""
"Rove015_G","2021-03-08T23:00:00.000Z","22.36","134948.14","386025.237","25964472","2377","19951106","25964535","2021-03-17T20:53:00.000Z","Veldwerker","2021-03-18T07:30:51.000Z","","","",""
"Rove014_G","2021-03-08T23:00:00.000Z","20.985","135035.68","386684.523","25964472","2377","19951106","25964519","2021-03-17T20:53:00.000Z","Veldwerker","2021-03-18T06:18:58.000Z","","","",""
"Rove009_G","2021-03-08T23:00:00.000Z","20.18","133461.161","387189.559","25964472","2377","2702","25964501","2021-03-17T20:53:00.000Z","Veldwerker","2021-03-18T07:28:49.000Z","","","",""
"Rove008_G","2021-03-08T23:00:00.000Z","18.45","133376.526","387070.73","25964472","2377","2562","25964487","2021-03-17T20:53:00.000Z","Veldwerker","2021-03-18T07:25:36.000Z","","","",""
"Rove007_G","2021-03-08T23:00:00.000Z","18.36","133200.611","387034.248","25964472","2377","2562","25964473","2021-03-17T20:53:00.000Z","Veldwerker","2021-03-18T07:25:44.000Z","","","",""
"ROVE011_G","2021-02-25T23:00:00.000Z","20.11","132819.069","387459.868","25905678","2377","2562","25905711","2021-03-15T09:02:00.000Z","Tom mensink","2021-03-18T07:11:04.000Z","","","",""
"ROVE006_G","2021-02-25T23:00:00.000Z","17.24","133175.676","388288.33","25905678","2382","2562","25905700","2021-03-15T09:02:00.000Z","Tom mensink","2024-05-15T08:33:11.000Z","","","",""
"ROVE005_G","2021-02-25T23:00:00.000Z","17.03","133143","388334","25905678","2382","2562","25905679","2021-03-15T09:02:00.000Z","Tom mensink","2024-05-15T07:55:45.000Z","","","",""
"HOOG006_G","2021-03-07T23:00:00.000Z","19.755","81653.927","382797.313","25905559","2377","2572","25905637","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-16T08:42:33.000Z","","","",""
"HOOG003_G","2021-03-07T23:00:00.000Z","19.985","81688.024","382780.799","25905559","2377","2572","25905622","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-16T08:45:56.000Z","","","",""
"HOOG005_G","2021-03-07T23:00:00.000Z","19.728","81741.148","382761.63","25905559","2377","2572","25905607","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-16T08:52:11.000Z","","","",""
"HOOG004_G","2021-03-07T23:00:00.000Z","19.698","81721.793","382766.257","25905559","2377","2572","25905592","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-16T08:49:47.000Z","","","",""
"HOOG002_G","2021-03-07T23:00:00.000Z","19.91","81703.432","382780.045","25905559","2377","2572","25905579","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-15T09:36:31.000Z","","","",""
"HOOG001_G","2021-03-07T23:00:00.000Z","19.549","81720.282","382820.683","25905559","2377","2557","25905560","2021-03-15T09:00:01.000Z","Tom mensink","2021-03-15T09:36:22.000Z","","","",""
"Rove015_G","2021-03-08T23:00:00.000Z","22.364","134948.14","386025.237","25903408","2377","19951106","25903471","2021-03-15T06:53:00.000Z","Veldwerker","2021-03-17T20:42:06.000Z","","","",""
"Rove014_G","2021-03-08T23:00:00.000Z","20.985","135035.68","386684.523","25903408","2377","19951106","25903455","2021-03-15T06:53:00.000Z","Veldwerker","2021-03-17T20:41:24.000Z","","","",""
"Rove009_G","2021-03-08T23:00:00.000Z","20.179","133461.161","387189.559","25903408","2377","2562","25903437","2021-03-15T06:53:00.000Z","Veldwerker","2021-03-17T20:40:33.000Z","","","",""
"Rove008_G","2021-03-08T23:00:00.000Z","18.445","133376.526","387070.73","25903408","2377","2562","25903423","2021-03-15T06:53:00.000Z","Veldwerker","2021-03-17T20:39:55.000Z","","","",""
"Rove007_G","2021-03-08T23:00:00.000Z","18.356","133200.611","387034.248","25903408","2377","2562","25903409","2021-03-15T06:53:00.000Z","Veldwerker","2021-03-17T20:39:23.000Z","","","",""
"Peilbuis Schinnen","2021-03-07T23:00:00.000Z","76.598","188461.251","327769.752","25794621","2382","2692","25794622","2021-03-08T19:11:00.000Z","Veldwerker","2021-03-08T19:18:33.000Z","","","",""
"VALK03","2021-03-07T23:00:00.000Z","64.034","185484.294","319821.867","25794577","2382","2567","25794602","2021-03-08T19:09:00.000Z","Veldwerker","2021-03-08T19:16:24.000Z","","","",""
"VALK02","2021-03-07T23:00:00.000Z","64.65","185587.456","319773.118","25794577","2382","2567","25794592","2021-03-08T19:09:00.000Z","Veldwerker","2021-03-08T19:15:35.000Z","","","",""
"VALK01","2021-03-07T23:00:00.000Z","66.01","185728.787","319744.235","25794577","2382","2567","25794578","2021-03-08T19:09:00.000Z","Veldwerker","2021-03-08T19:15:05.000Z","","","",""
"Nedew_stijghte_001","2021-03-01T23:00:00.000Z","30.094","181153.321","368427.807","25648770","2377","2557","25648771","2021-03-02T15:12:02.000Z","Veldwerker","2021-03-08T14:41:45.000Z","","","",""
"Klimap009_G","2021-03-01T23:00:00.000Z","29.873","183730.059","365275.44","25648667","2377","2592","25648738","2021-03-02T15:12:00.000Z","Veldwerker","2022-02-10T08:08:56.000Z","1.55","","",""
"Klimap007_G","2021-02-28T23:00:00.000Z","28.575","187492.965","373362.492","25648667","2377","2592","25648722","2021-03-02T15:12:00.000Z","Veldwerker","2022-02-10T08:07:50.000Z","0.95","","",""
"Klimap003_G","2021-02-28T23:00:00.000Z","31.244","194601.463","377362.933","25648667","2377","2592","25648704","2021-03-02T15:12:00.000Z","Veldwerker","2022-02-10T08:07:04.000Z","0.37","","",""
"Klimap005_G","2021-02-28T23:00:00.000Z","31.884","194086.469","378668.433","25648667","2377","2592","25648690","2021-03-02T15:12:00.000Z","Veldwerker","2022-02-10T08:07:29.000Z","0.32","","",""
"Klimap001_G","2021-02-28T23:00:00.000Z","31.705","190389.126","385618.617","25648667","2377","2592","25648668","2021-03-02T15:12:00.000Z","Veldwerker","2022-02-10T08:06:38.000Z","1.54","","",""
"STAA001_G","2021-02-24T23:00:00.000Z","8.461","143247","398345","25618340","2377","2562","25618341","2021-02-27T07:27:00.000Z","Veldwerker","2021-02-27T07:35:26.000Z","","","",""
"HOHE002_G","2021-02-24T23:00:00.000Z","5.527","157407.02","411893.084","25603452","2377","2562","25603498","2021-02-26T12:33:00.000Z","Veldwerker","2021-03-13T20:11:07.000Z","","","",""
"HOHE001_G","2021-02-24T23:00:00.000Z","6.198","157530.56","411558.766","25603452","2377","2562","25603471","2021-02-26T12:33:00.000Z","Veldwerker","2021-03-13T20:10:57.000Z","","","",""
"Rove004_G","2021-02-22T23:00:00.000Z","18.229","132864","388348","25554826","2377","2562","25554870","2021-02-23T15:44:00.000Z","Veldwerker","2021-02-23T16:58:00.000Z","","","",""
"Rove001_G","2021-02-22T23:00:00.000Z","15.941","132919.039","389495.313","25554826","2377","2562","25554861","2021-02-23T15:44:00.000Z","Veldwerker","2021-02-23T16:55:50.000Z","","","",""
"Rove003_G","2021-02-22T23:00:00.000Z","17.168","133192.074","389626.478","25554826","2377","2562","25554848","2021-02-23T15:44:00.000Z","Veldwerker","2021-02-23T16:55:38.000Z","","","",""
"Rove002_G","2021-02-22T23:00:00.000Z","16.719","133069","389511","25554826","2377","2562","25554827","2021-02-23T15:44:00.000Z","Veldwerker","2021-02-23T16:53:43.000Z","","","",""
"01","","","122098.87999675656","373113.2803441369","25474032","2382","","25474036","2021-02-17T14:44:22.000Z","","2021-02-17T14:45:11.000Z","","","",""
"Rwzi 001-g-10m","2021-02-03T23:00:00.000Z","14.429","132851.415","401451.132","25378078","2377","2577","25378079","2021-02-09T18:06:01.000Z","Veldwerker","2021-02-10T07:28:37.000Z","","","",""
"BOBE001_G","2021-01-27T23:00:00.000Z","17.731","174953.491","401152.009","24399072","2377","2562","25229065","2021-01-29T19:38:00.000Z","Veldwerker","2021-02-03T05:51:47.000Z","","","",""
"BOBE002_G","2021-01-27T23:00:00.000Z","15.892","174619.575","401084.921","24399072","2377","2582","25229041","2021-01-29T19:38:00.000Z","Veldwerker","2021-02-03T05:51:59.000Z","","","",""
"BOBE003_G","2021-01-27T23:00:00.000Z","16.581","174728.416","401313.172","24399072","2377","2582","25229015","2021-01-29T19:38:00.000Z","Veldwerker","2021-02-03T05:52:08.000Z","","","",""
"BOBE004_G","2021-01-27T23:00:00.000Z","15.394","174518.615","401389.564","24399072","2377","2582","25229001","2021-01-29T19:38:00.000Z","Veldwerker","2021-02-03T05:52:16.000Z","","","",""
"Box_3091_01","2021-01-17T23:00:00.000Z","9.317","146915.485","394701.576","25003205","2377","2537","25003226","2021-01-18T16:50:00.000Z","Tom mensink","2024-04-12T11:47:08.000Z","","GMW000000047106","",""
"Box_3090_01","2021-01-17T23:00:00.000Z","8.606","148581.312","396656.438","25003205","2377","2537","25003206","2021-01-18T16:50:00.000Z","Tom mensink","2024-04-12T11:46:57.000Z","","GMW000000047105","",""
"Melick en Herkenbosch B (2)","2021-01-07T23:00:00.000Z","29.924","204430.537","352215.198","24845097","2377","2557","24845116","2021-01-09T09:55:00.000Z","Veldwerker","2021-01-10T15:31:02.000Z","1.65","","",""
"KERI298_1_G","2020-12-22T23:00:00.000Z","6.858","177288.468","420629.468","24676473","2382","2692","24676474","2020-12-29T07:24:00.000Z","Veldwerker","2021-08-26T08:13:33.000Z","","","",""
"Cra_3022_01","2020-12-21T23:00:00.000Z","26.575","165297.896","368372.605","24586101","2377","2562","24586102","2020-12-22T18:59:00.000Z","Veldwerker","2020-12-22T19:09:46.000Z","","","",""
"KERI291_2_G","2020-11-29T23:00:00.000Z","8.904","178125.846","420235.832","24223515","2382","2557","24223545","2020-12-03T16:50:01.000Z","Veldwerker","2021-08-26T08:04:41.000Z","","","",""
"KERI298_2_G","2020-11-29T23:00:00.000Z","8.3916","177455.329","420323.703","24223515","2382","2557","24223516","2020-12-03T16:50:01.000Z","Veldwerker","2021-08-26T09:08:55.000Z","","","",""
"SEBO003_G","2020-09-13T22:00:00.000Z","22.857","187821.14","398248.105","22476033","2382","2557","22896098","2020-09-25T10:30:00.000Z","Jon Mensink","2021-08-27T11:16:59.000Z","","","",""
"SEBO002_WB","2020-08-16T22:00:00.000Z","23.007","187613","398599","22476033","2382","2687","22896090","2020-09-25T10:30:00.000Z","Jon Mensink","2021-08-27T11:16:17.000Z","","","",""
"REFV012_1_G","2020-09-22T22:00:00.000Z","10.971","178312.529","415364.434","22875238","2377","","22875239","2020-09-24T07:26:00.000Z","Veldwerker","2020-12-15T14:48:19.000Z","","","",""
"SEBO001_G","2020-08-16T22:00:00.000Z","22.073","187644.831","398924.08","22476033","2382","2557","22476093","2020-08-30T19:24:00.000Z","Veldwerker","2021-08-27T11:16:25.000Z","","","",""
"SEBO004_G","2020-08-16T22:00:00.000Z","22.682","187228.153","398500.761","22476033","2382","2557","22476076","2020-08-30T19:24:00.000Z","Veldwerker","2021-08-27T12:25:04.000Z","","","",""
"SEBO005_G","2020-08-16T22:00:00.000Z","22.1","187547.963","398564.113","22476033","2382","2537","22476064","2020-08-30T19:24:00.000Z","Veldwerker","2021-08-27T11:17:46.000Z","","","",""
"SEBO006_G","2020-08-16T22:00:00.000Z","21.805","187882.019","398689.464","22476033","2382","2537","22476052","2020-08-30T19:24:00.000Z","Veldwerker","2021-08-27T11:17:59.000Z","","","",""
"SEBO002_G","2020-08-16T22:00:00.000Z","22.992","187616.964","398594.645","22476033","2382","2537","22476034","2020-08-30T19:24:00.000Z","Veldwerker","2021-08-27T11:16:32.000Z","","","",""
"HEZI010_G","2020-05-25T22:00:00.000Z","30.255","189028.804","376880.441","21157089","2382","2562","22466717","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-26T15:08:17.000Z","","","",""
"HEZI009_G","2020-05-25T22:00:00.000Z","30.759","189433.781","377038.042","21157089","2382","2562","22466697","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-26T15:07:24.000Z","","","",""
"HEZI008_G","2020-05-25T22:00:00.000Z","30.443","189453.517","377211.279","21157089","2382","2562","22466683","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-26T15:05:37.000Z","","","",""
"HEZI012_G","2020-05-25T22:00:00.000Z","32.281","190850.464","377362.35","21157089","2382","2557","22466661","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:05:14.000Z","","","",""
"HEZI025_G","2020-05-24T22:00:00.000Z","31.823","190556.091","375496.727","21157089","2382","2702","22466598","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T07:29:23.000Z","","","",""
"HEZI024_G","2020-05-18T22:00:00.000Z","32.357","191159.983","376052.301","21157089","2382","19951106","22466579","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:48:46.000Z","","","",""
"HEZI021_G","2020-05-18T22:00:00.000Z","31.716","190300.2887","375949.3904","21157089","2382","19951106","22466561","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:44:42.000Z","","","",""
"HEZI020_G","2020-05-18T22:00:00.000Z","32.586","191251.376","377012.036","21157089","2382","2557","22466539","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:42:37.000Z","205","","",""
"HEZI016_G","2020-05-18T22:00:00.000Z","31.557","189143.293","376170.1","21157089","2382","2557","22466526","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:25:28.000Z","","","",""
"HEZI013_G","2020-05-18T22:00:00.000Z","31.673","190077.463","376827.458","21157089","2382","2557","22466504","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:08:49.000Z","289.5","","",""
"HEZI014_G","2020-05-18T22:00:00.000Z","30.62","189502.171","376649","21157089","2382","2692","22466486","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T06:20:48.000Z","","","",""
"HEZI001_G","2020-05-18T22:00:00.000Z","30.373","188635.2376","378179.078","21157089","2382","","22466459","2020-08-28T13:39:02.000Z","Teun verberne","2021-08-27T08:19:16.000Z","","","",""
"HEZI015_G","2020-05-11T22:00:00.000Z","31.601","188668.539","376401.275","21157089","2382","2557","22466377","2020-08-28T13:39:01.000Z","Tom Mensink","2021-08-27T06:22:38.000Z","","","",""
