code,boormeester,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,modified,geoLatitude,geoLongitude,grondwaterstand,einddiepte
"RE08-SL04","A. Scheper","2016-10-26T22:00:00.000Z","","131326.9650047247","448578.6046101688","4356099","2442","2552","4366679","2016-10-27T11:25:01.000Z","","","","",""
"RE08-SL03","A. Scheper","2016-10-26T22:00:00.000Z","","131343.4150820094","448592.4819222303","4356099","2442","2552","4366672","2016-10-27T11:25:01.000Z","","","","",""
"RE08-SL02","A. Scheper","2016-10-26T22:00:00.000Z","","131360.4086227326","448604.5204431287","4356099","2442","2552","4366664","2016-10-27T11:25:01.000Z","","","","",""
"RE08-SL01","A. Scheper","2016-10-26T22:00:00.000Z","","131383.45723911","448622.0848819859","4356099","2442","2552","4366655","2016-10-27T11:25:01.000Z","","","","",""
"RE07-SL04","A. Scheper","2016-10-26T22:00:00.000Z","","131389.3710577353","448626.9228590773","4356099","2442","2552","4366646","2016-10-27T11:25:01.000Z","","","","",""
"RE07-SL03","A. Scheper","2016-10-26T22:00:00.000Z","","131393.058162157","448618.3210578081","4356099","2442","2552","4366637","2016-10-27T11:25:01.000Z","","","","",""
"RE07-SL02","A. Scheper","2016-10-26T22:00:00.000Z","","131376.5996082608","448602.6074663898","4356099","2442","2552","4366629","2016-10-27T11:25:01.000Z","","","","",""
"RE07-SL01","A. Scheper","2016-10-26T22:00:00.000Z","","131360.1479159562","448588.3628348254","4356099","2442","2552","4366620","2016-10-27T11:25:01.000Z","","","","",""
"RE06-SL01","A. Scheper","2016-10-26T22:00:00.000Z","","131317.3418224573","448568.0001166593","4356099","2442","2552","4366613","2016-10-27T11:25:01.000Z","","","","",""
"RE06-SL04","A. Scheper","2016-10-26T22:00:00.000Z","","131345.1758070719","448575.5801878056","4356099","2442","2552","4366603","2016-10-27T11:25:01.000Z","","","","",""
"RE06-SL03","A. Scheper","2016-10-26T22:00:00.000Z","","131335.0091075747","448566.8144766474","4356099","2442","2552","4366594","2016-10-27T11:25:01.000Z","","","","",""
"RE06-SL02","A. Scheper","2016-10-26T22:00:00.000Z","","131324.103400027","448557.5014059682","4356099","2442","2552","4366585","2016-10-27T11:25:01.000Z","","","","",""
"RE02-SL108","A. Scheper","2016-10-25T22:00:00.000Z","","98041.70045967036","431357.1921001403","4350922","2442","2672","4365328","2016-10-26T17:10:01.000Z","","","","",""
"RE02-SL107","A. Scheper","2016-10-25T22:00:00.000Z","","98038.15684332393","431370.5003738116","4350922","2442","2672","4365317","2016-10-26T17:10:01.000Z","","","","",""
"RE02-SL106","A. Scheper","2016-10-25T22:00:00.000Z","","98037.01343597763","431363.3726447733","4350922","2442","2672","4365305","2016-10-26T17:10:01.000Z","","","","",""
"RE02-SL105","A. Scheper","2016-10-25T22:00:00.000Z","","98047.37086367687","431356.2522774828","4350922","2442","2672","4365296","2016-10-26T17:10:01.000Z","","","","",""
"RE01-SL104","A. Scheper","2016-10-25T22:00:00.000Z","","98051.7514700897","431361.7077362628","4350922","2442","2582","4365287","2016-10-26T17:10:01.000Z","","","","",""
"RE02-SL103","A. Scheper","2016-10-25T22:00:00.000Z","","98039.94063500021","431368.9597947175","4350922","2442","2672","4365275","2016-10-26T17:10:01.000Z","","","","",""
"RE01-SL102","A. Scheper","2016-10-25T22:00:00.000Z","","98041.16455112028","431362.8647253399","4350922","2442","2672","4365263","2016-10-26T17:10:01.000Z","","","","",""
"RE01-SL101","A. Scheper","2016-10-25T22:00:00.000Z","","98044.31179114009","431359.3737226273","4350922","2442","2672","4365248","2016-10-26T17:10:01.000Z","","","","",""
"013","A. Scheper","2016-10-19T22:00:00.000Z","","101078.5651998925","436647.0569471926","4310379","2377","2672","4316276","2016-10-20T12:32:01.000Z","","","","",""
"012","A. Scheper","2016-10-19T22:00:00.000Z","","101088.8533887117","436676.9511061486","4310379","2377","2672","4316262","2016-10-20T12:32:01.000Z","","","","0.7",""
"011","A. Scheper","2016-10-19T22:00:00.000Z","","101080.0951085323","436669.1301111275","4310379","2377","2672","4316248","2016-10-20T12:32:01.000Z","","","","0.7",""
"010","A. Scheper","2016-10-19T22:00:00.000Z","","101063.517006336","436654.9506502941","4310379","2377","2582","4316237","2016-10-20T12:32:01.000Z","","","","0.7",""
"005","A. Scheper","2016-10-19T22:00:00.000Z","","101071.7515226022","436665.5384934858","4310379","2377","2672","4316219","2016-10-20T12:32:01.000Z","","","","0.7",""
"009","A. Scheper","2016-10-19T22:00:00.000Z","","101051.1671527424","436639.2529280171","4310379","2377","2582","4316210","2016-10-20T12:32:01.000Z","","","","0.7",""
"008","A. Scheper","2016-10-19T22:00:00.000Z","","101058.2824801356","436631.6288227137","4310379","2377","2617","4316200","2016-10-20T12:32:01.000Z","","","","0.7",""
"007","A. Scheper","2016-10-19T22:00:00.000Z","","101047.063582705","436618.1278194703","4310379","2377","2617","4316189","2016-10-20T12:32:01.000Z","","","","0.7",""
"006","A. Scheper","2016-10-19T22:00:00.000Z","","101039.218069014","436626.4961684217","4310379","2377","2617","4316178","2016-10-20T12:32:01.000Z","","","","0.7",""
"003","A. Scheper","2016-10-19T22:00:00.000Z","","101043.9644532986","436638.7784061569","4310379","2377","2617","4316159","2016-10-20T12:32:01.000Z","","","","0.7",""
"002","A. Scheper","2016-10-19T22:00:00.000Z","","101058.9014683527","436620.5772418707","4310379","2377","2617","4316140","2016-10-20T12:32:01.000Z","","","","0.7",""
"001","A. Scheper","2016-10-19T22:00:00.000Z","","101051.601591838","436628.2033538909","4310379","2382","2617","4316118","2016-10-20T12:32:01.000Z","","","","0.7",""
"004","A. Scheper","2016-10-19T22:00:00.000Z","","101081.2181111391","436653.4711659881","4310379","2377","2602","4316101","2016-10-20T12:32:01.000Z","","","","1",""
"02","Veldwerker","2016-10-18T22:00:00.000Z","","169216.3048377752","474162.0328642014","4305037","2377","","4305039","2016-10-19T10:12:04.000Z","","","","",""
"01","Veldwerker","2016-10-18T22:00:00.000Z","","169207.9642559157","474132.7796341767","4305037","2377","","4305038","2016-10-19T10:12:04.000Z","","","","",""
"112","A. Scheper","2016-10-16T22:00:00.000Z","","94906.92498399518","434131.195359195","3976942","2377","2672","4294987","2016-10-17T13:20:01.000Z","2016-10-22T06:37:32.000Z","","","0.7",""
"109","A. Scheper","2016-10-16T22:00:00.000Z","","94903.24998399366","434153.035359199","3976942","2377","2672","4294971","2016-10-17T13:20:01.000Z","2016-10-17T13:37:20.000Z","","","0.7",""
"111","A. Scheper","2016-10-16T22:00:00.000Z","","94906.39998399481","434136.3403591928","3976942","2377","2672","4294954","2016-10-17T13:20:01.000Z","2016-10-22T06:37:21.000Z","","","0.7",""
"110","A. Scheper","2016-10-16T22:00:00.000Z","","94904.29998399422","434147.05035919766","3976942","2377","2672","4294934","2016-10-17T13:20:01.000Z","2016-10-22T06:37:08.000Z","","","0.7",""
"108","A. Scheper","2016-10-16T22:00:00.000Z","","94899.99498399183","434133.71535919275","3976942","2377","2677","4294920","2016-10-17T13:20:01.000Z","2016-10-22T06:36:16.000Z","","","0.7",""
"107","A. Scheper","2016-10-16T22:00:00.000Z","","94899.25998399168","434138.9653591971","3976942","2377","2677","4294902","2016-10-17T13:20:01.000Z","2016-10-22T06:36:32.000Z","","","0.7",""
"106","A. Scheper","2016-10-16T22:00:00.000Z","","94897.47498399092","434150.5153591975","3976942","2377","2677","4294887","2016-10-17T13:20:01.000Z","2016-10-22T06:36:50.000Z","","","0.7",""
"105","A. Scheper","2016-10-16T22:00:00.000Z","","94896.4249839904","434152.4053591957","3976942","2377","2677","4294876","2016-10-17T13:20:01.000Z","2016-10-22T06:36:45.000Z","","","0.7",""
"104","A. Scheper","2016-10-16T22:00:00.000Z","","94909.5499839965","434137.4953591959","3976942","2377","2677","4294862","2016-10-17T13:20:01.000Z","2016-10-17T13:46:09.000Z","","","0.7",""
"103","A. Scheper","2016-10-16T22:00:00.000Z","","94908.91998399633","434141.6953591974","3976942","2377","2677","4294848","2016-10-17T13:20:01.000Z","2016-10-17T13:25:52.000Z","","","0.7",""
"102","A. Scheper","2016-10-16T22:00:00.000Z","","94908.28998399616","434145.895359203","3976942","2377","2677","4294834","2016-10-17T13:20:01.000Z","2016-10-17T13:25:50.000Z","","","0.7",""
"101","A. Scheper","2016-10-16T22:00:00.000Z","","94907.65998399562","434149.4653591953","3976942","2377","2677","4294820","2016-10-17T13:20:01.000Z","2016-10-17T13:24:15.000Z","","","0.7",""
"122","A. Scheper","2016-10-13T22:00:00.000Z","","91066.44498220143","436184.5753596184","4240692","2377","2677","4289123","2016-10-14T13:47:03.000Z","2016-10-18T05:13:36.000Z","","","0.8",""
"121","A. Scheper","2016-10-13T22:00:00.000Z","","91065.499982201","436188.3553596198","4240692","2377","2677","4289105","2016-10-14T13:47:03.000Z","2016-10-18T05:16:42.000Z","","","0.8",""
"120","A. Scheper","2016-10-13T22:00:00.000Z","","91062.87498219979","436191.8203596214","4240692","2377","2677","4289084","2016-10-14T13:47:03.000Z","2016-10-18T05:18:55.000Z","","","0.8",""
"119","A. Scheper","2016-10-13T22:00:00.000Z","","91066.75998220156","436194.2353596224","4240692","2377","2677","4289063","2016-10-14T13:47:03.000Z","2016-10-18T05:13:47.000Z","","","0.8",""
"MM-04 (ASB) 5707","A. Scheper","2016-10-12T22:00:00.000Z","","91070.43498220315","436190.66535961523","4240692","2417","2677","4281047","2016-10-13T13:29:01.000Z","2016-10-18T05:13:42.000Z","","","",""
"114","A. Scheper","2016-10-12T22:00:00.000Z","","91088.75748221193","436196.75535961514","4240692","2377","2677","4281028","2016-10-13T13:29:01.000Z","2016-10-18T05:10:52.000Z","","","0.8",""
"113","A. Scheper","2016-10-12T22:00:00.000Z","","91086.18498221085","436201.4803596223","4240692","2377","2677","4281009","2016-10-13T13:29:01.000Z","2016-10-18T05:10:39.000Z","","","0.8",""
"115","A. Scheper","2016-10-12T22:00:00.000Z","","91076.94498220636","436193.8153596164","4240692","2377","2677","4280994","2016-10-13T13:29:01.000Z","2016-10-18T05:09:51.000Z","","","0.7",""
"118","A. Scheper","2016-10-12T22:00:00.000Z","","91075.15998220543","436188.56535961543","4240692","2377","2677","4280977","2016-10-13T13:29:01.000Z","2016-10-18T05:09:44.000Z","","","1",""
"117","A. Scheper","2016-10-12T22:00:00.000Z","","91072.2199822042","436191.71535961906","4240692","2377","2677","4280960","2016-10-13T13:29:01.000Z","2016-10-18T05:12:03.000Z","","","0.7",""
"116","A. Scheper","2016-10-12T22:00:00.000Z","","91069.69998220318","436195.07535962237","4240692","2377","2677","4280940","2016-10-13T13:29:01.000Z","2016-10-18T05:14:37.000Z","","","0.7",""
"112","A. Scheper","2016-10-12T22:00:00.000Z","","91096.98526071747","436202.9902279424","4240692","2377","2552","4280920","2016-10-13T13:29:01.000Z","","","","0.7",""
"111","A. Scheper","2016-10-12T22:00:00.000Z","","91098.04998221662","436207.570359623","4240692","2377","2552","4280902","2016-10-13T13:29:01.000Z","2016-10-18T05:11:13.000Z","","","0.7",""
"RE05-SL03","A. Scheper","2016-10-11T22:00:00.000Z","","131305.28000121532","448566.1753625113","4258402","2442","2567","4267167","2016-10-12T10:44:01.000Z","2016-10-21T06:08:30.000Z","","","",""
"RE05-SL02","A. Scheper","2016-10-11T22:00:00.000Z","","131308.85000121704","448562.7103625119","4258402","2442","2567","4267162","2016-10-12T10:44:01.000Z","2016-10-21T06:08:26.000Z","","","",""
"RE05-SL01","A. Scheper","2016-10-11T22:00:00.000Z","","131312.52500121878","448559.35036251036","4258402","2442","2567","4267153","2016-10-12T10:44:01.000Z","2016-10-21T06:08:35.000Z","","","",""
"RE04-SL03","A. Scheper","2016-10-11T22:00:00.000Z","","131316.62000122073","448555.3603625125","4258402","2442","2567","4267142","2016-10-12T10:44:01.000Z","2016-10-21T06:08:11.000Z","","","",""
"RE04-SL02","A. Scheper","2016-10-11T22:00:00.000Z","","131319.98000122234","448552.21036250924","4258402","2442","2567","4267136","2016-10-12T10:44:01.000Z","2016-10-21T06:08:39.000Z","","","",""
"RE04-SL01","A. Scheper","2016-10-11T22:00:00.000Z","","131324.07500122424","448550.6353625036","4258402","2442","2567","4267129","2016-10-12T10:44:01.000Z","2016-10-21T06:08:43.000Z","","","",""
"RE03-SL02","A. Scheper","2016-10-11T22:00:00.000Z","","131334.15500122888","448560.61036250804","4258402","2442","2567","4267123","2016-10-12T10:44:01.000Z","2016-10-21T06:08:17.000Z","","","",""
"RE02-SL01","A. Scheper","2016-10-11T22:00:00.000Z","","131393.9000012569","448612.060362517","4258402","2442","2567","4267116","2016-10-12T10:44:01.000Z","2016-10-21T06:03:31.000Z","","","",""
"RE03-SL01","A. Scheper","2016-10-11T22:00:00.000Z","","131348.54000123581","448573.1053625116","4258402","2442","2567","4267111","2016-10-12T10:44:01.000Z","2016-10-21T06:08:20.000Z","","","",""
"RE01-SL02","A. Scheper","2016-10-11T22:00:00.000Z","","131366.81000124424","448588.9603625177","4258402","2442","2567","4267104","2016-10-12T10:44:01.000Z","2016-10-21T06:05:43.000Z","","","",""
"RE01-SL01","A. Scheper","2016-10-11T22:00:00.000Z","","131378.9900012499","448598.62036251376","4258402","2442","2567","4267097","2016-10-12T10:44:01.000Z","2016-10-21T06:05:45.000Z","","","",""
"110","A. Scheper","2016-10-10T22:00:00.000Z","","91092.79998221403","436203.8953596192","4240692","2382","2672","4264545","2016-10-11T14:50:01.000Z","2016-10-11T15:13:46.000Z","","","0.8",""
"109","A. Scheper","2016-10-10T22:00:00.000Z","","91065.07998220081","436191.92535962106","4240692","2382","2672","4264520","2016-10-11T14:50:01.000Z","2016-10-11T15:15:04.000Z","","","0.7",""
"108","A. Scheper","2016-10-10T22:00:00.000Z","","91050.2048510691","436196.5922058758","4240692","2377","2552","4264505","2016-10-11T14:50:01.000Z","","","","0.7",""
"107","A. Scheper","2016-10-10T22:00:00.000Z","","91060.59611115546","436200.8778994623","4240692","2377","2552","4264491","2016-10-11T14:50:01.000Z","","","","0.7",""
"106","A. Scheper","2016-10-10T22:00:00.000Z","","91072.53498220458","436204.73535962414","4240692","2377","2552","4264478","2016-10-11T14:50:01.000Z","2016-10-11T15:11:36.000Z","","","0.7",""
"105","A. Scheper","2016-10-10T22:00:00.000Z","","91084.29498221021","436210.6153596232","4240692","2377","2552","4264464","2016-10-11T14:50:01.000Z","2016-10-11T15:15:16.000Z","","","0.7",""
"104","A. Scheper","2016-10-10T22:00:00.000Z","","91091.95998221362","436208.620359627","4240692","2377","2552","4264448","2016-10-11T14:50:01.000Z","2016-10-11T15:12:38.000Z","","","0.7",""
"103","A. Scheper","2016-10-10T22:00:00.000Z","","91094.37498221491","436215.0253596299","4240692","2377","2552","4264435","2016-10-11T14:50:01.000Z","2016-10-18T05:11:20.000Z","","","0.7",""
"102","A. Scheper","2016-10-10T22:00:00.000Z","","91110.70430291834","436222.1461350112","4240692","2377","2552","4264425","2016-10-11T14:50:01.000Z","","","","0.7",""
"101","A. Scheper","2016-10-10T22:00:00.000Z","","91115.89998222503","436224.3703596226","4240692","2377","2552","4264414","2016-10-11T14:50:01.000Z","2016-10-11T15:13:39.000Z","","","0.7",""
"028","A. Scheper","2016-09-29T22:00:00.000Z","","117751.03999499325","491199.6403708366","4182232","2377","2672","4205793","2016-09-30T12:40:01.000Z","2016-10-04T10:39:47.000Z","","","0.2",""
"027","A. Scheper","2016-09-29T22:00:00.000Z","","117723.73999498104","491204.2603708412","4182232","2377","2672","4205780","2016-09-30T12:40:01.000Z","2016-10-04T10:39:50.000Z","","","0.2",""
"026","A. Scheper","2016-09-29T22:00:00.000Z","","117702.3444110496","491203.7226777041","4182232","2377","2587","4205768","2016-09-30T12:40:01.000Z","","","","0.2",""
"025","A. Scheper","2016-09-29T22:00:00.000Z","","117708.19999497384","491229.04037084157","4182232","2377","2587","4205756","2016-09-30T12:40:01.000Z","2016-10-01T08:00:50.000Z","","","0.2",""
"024","A. Scheper","2016-09-29T22:00:00.000Z","","117715.75999497728","491258.8603708467","4182232","2377","2587","4205739","2016-09-30T12:40:01.000Z","2016-10-04T10:37:09.000Z","","","0.2",""
"023","A. Scheper","2016-09-29T22:00:00.000Z","","117730.45999498424","491275.6603708491","4182232","2377","2587","4205722","2016-09-30T12:40:01.000Z","2016-10-04T10:37:07.000Z","","","0.2",""
"022","A. Scheper","2016-09-28T22:00:00.000Z","","117746.83999499163","491297.92037085653","4182232","2377","2587","4201370","2016-09-29T14:10:01.000Z","2016-10-04T10:37:05.000Z","","","0.2",""
"021","A. Scheper","2016-09-28T22:00:00.000Z","","117757.75999499683","491312.62037086167","4182232","2377","2587","4201359","2016-09-29T14:10:01.000Z","2016-10-04T10:37:03.000Z","","","0.2",""
"020","A. Scheper","2016-09-28T22:00:00.000Z","","117745.4942922046","491273.9466658655","4182232","2377","2587","4201348","2016-09-29T14:10:01.000Z","","","","0.2",""
"019","A. Scheper","2016-09-28T22:00:00.000Z","","117766.9424619341","491262.1324970453","4182232","2377","2587","4201337","2016-09-29T14:10:01.000Z","","","","0.2",""
"018","A. Scheper","2016-09-28T22:00:00.000Z","","117790.09999501135","491274.4003708531","4182232","2377","2587","4201326","2016-09-29T14:10:01.000Z","2016-10-04T10:40:01.000Z","","","0.2",""
"017","A. Scheper","2016-09-28T22:00:00.000Z","","117763.4299949992","491284.060370851","4182232","2377","2587","4201315","2016-09-29T14:10:01.000Z","2016-10-01T08:01:39.000Z","","","0.2",""
"016","A. Scheper","2016-09-28T22:00:00.000Z","","117772.2619313718","491301.8732330021","4182232","2377","2587","4198150","2016-09-29T11:59:01.000Z","","","","0.2",""
"015","A. Scheper","2016-09-28T22:00:00.000Z","","117781.2799950075","491289.9403708536","4182232","2377","2587","4198133","2016-09-29T11:59:01.000Z","2016-10-04T10:38:17.000Z","","","0.2",""
"014","A. Scheper","2016-09-28T22:00:00.000Z","","117776.2623575263","491227.3787143423","4182232","2377","2587","4198120","2016-09-29T11:59:01.000Z","","","","0.2",""
"013","A. Scheper","2016-09-28T22:00:00.000Z","","117777.4290833922","491248.9446405587","4182232","2377","2587","4198107","2016-09-29T11:59:01.000Z","","","","0.2",""
"012","A. Scheper","2016-09-28T22:00:00.000Z","","117783.79999500861","491268.94037085527","4182232","2377","2587","4198092","2016-09-29T11:59:01.000Z","2016-10-04T10:42:08.000Z","","","0.2",""
